"CO_SEQ_ID";"NU_VTMID";"DT_VTMIDDT";"CO_VTMIDPREV";"ST_INVALID";"NO_NM";"NO_ABBREVNM";"AU_AUDIT_CREATE_DATETIME";"AU_AUDIT_CHANGE_DATETIME";"AU_AUDIT_CREATE_USERNAME";"AU_AUDIT_CHANGE_USERNAME";"NU_VERSION";"ST_REGISTRO_ATIVO";"ST_CHANGE_APPROVE"
"11638";"@brasil10907296705";;;;"Metilfenidato";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11639";"@brasil14845633910";;;;"Metoclopramida";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11640";"@brasil11506279744";;;;"Metoclopramida + Simeticona + Pepsina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11641";"@brasil12994497298";;;;"Metoprolol";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11642";"@brasil10453647570";;;;"Metoprolol + Hidroclorotiazida";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11643";"@brasil13284746261";;;;"Metotrexato";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11644";"@brasil15062788905";;;;"Metoxisaleno";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11645";"@brasil15459706051";;;;"Metronidazol";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11646";"@brasil12110163849";;;;"Micofenolato de Mofetila";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11647";"@brasil14171701402";;;;"Micofenolato de Sódio";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11648";"@brasil14528015770";;;;"Midazolam";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11649";"@brasil10124974957";;;;"Midodrina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11650";"@brasil17040827782";;;;"Miglustate";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11651";"@brasil14829214348";;;;"Minociclina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11652";"@brasil13023588705";;;;"Minoxidil";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11653";"@brasil10630300789";;;;"Mirtazapina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11654";"@brasil14080738138";;;;"Misoprostol";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11655";"@brasil18512788635";;;;"Mitotano";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11656";"@brasil10321729070";;;;"Modafinila";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11657";"@brasil16070279753";;;;"Mometasona";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11658";"@brasil19386211864";;;;"Mononitrato de Isossorbida";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11659";"@brasil18720220370";;;;"Montelucaste";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11660";"@brasil15442466571";;;;"Morfina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11661";"@brasil11051672054";;;;"Morus nigra 500 (Amora)";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11662";"@brasil18930960862";;;;"Moxifloxacino";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11663";"@brasil11499788463";;;;"Multivitaminas e Sais Minerais";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11664";"@brasil10706060034";;;;"Naltrexona";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11665";"@brasil19030935090";;;;"Naproxeno";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11666";"@brasil13036495662";;;;"Naproxeno + Esomeprazol";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11667";"@brasil18089673347";;;;"Naproxeno Sódico";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11668";"@brasil11338880062";;;;"Naratriptana";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11669";"@brasil12425380573";;;;"Nateglinida";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11670";"@brasil18110262990";;;;"Nebivolol";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11671";"@brasil13275173541";;;;"Nelfinavir";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11672";"@brasil12045079041";;;;"Nevirapina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11673";"@brasil10399874895";;;;"Nicergolina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11674";"@brasil15864137657";;;;"Nifedipino";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11675";"@brasil18121063910";;;;"Nilotinibe";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11676";"@brasil13012906891";;;;"Nimesulida";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11677";"@brasil10701343034";;;;"Nimesulida Betaciclodextrina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11678";"@brasil14467994806";;;;"Nimodipino";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11679";"@brasil10235945236";;;;"Nitazoxanida";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11680";"@brasil17775742072";;;;"Nitrazepam";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11681";"@brasil18170874962";;;;"Nitrendipino";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11682";"@brasil17527148905";;;;"Nitrofurantoína";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11683";"@brasil13123119950";;;;"Nomegestrol";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11684";"@brasil13034153340";;;;"Noretisterona";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11685";"@brasil15801407158";;;;"Norfloxacino";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11686";"@brasil19904576081";;;;"Norgestimato + Etinilestradiol";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11687";"@brasil12118659243";;;;"Nortriptilina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11688";"@brasil10879568280";;;;"Ofloxacino";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11689";"@brasil18041863978";;;;"Olanzapina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11690";"@brasil17570615360";;;;"Olmesartana Medoxomila";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11691";"@brasil13727485176";;;;"Olmesartana Medoxomila + Anlodipino";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11692";"@brasil15925580108";;;;"Olmesartana Medoxomila + Hidroclorotiazida";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11693";"@brasil18445445323";;;;"Omeprazol";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11694";"@brasil14450486603";;;;"Omeprazol + Claritromicina + Amoxicilina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11695";"@brasil16916097351";;;;"Ondansetrona";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11696";"@brasil11229027258";;;;"Orfenadrina + Dipirona + Cafeína";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11697";"@brasil15396844543";;;;"Orlistate";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11698";"@brasil13297141251";;;;"Oseltamivir";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11699";"@brasil10295172938";;;;"Oxcarbazepina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11700";"@brasil11584441243";;;;"Oxibutinina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11701";"@brasil17036687708";;;;"Oxicodona";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11702";"@brasil10430115125";;;;"Oximetolona";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11703";"@brasil11040512807";;;;"Paliperidona";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11704";"@brasil13912218969";;;;"Pancreatina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11705";"@brasil16439556735";;;;"Pancrelipase";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11706";"@brasil10461127077";;;;"Pantoprazol";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11707";"@brasil12986965488";;;;"Paracetamol";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11708";"@brasil13551446518";;;;"Paracetamol + Amitriptilina + Ciclobenzaprina + Meloxicam";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11709";"@brasil18796336433";;;;"Paracetamol + Amitriptilina + Meloxicam";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11710";"@brasil13327342925";;;;"Paracetamol + Carisoprodol + Cafeína";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11711";"@brasil10247705633";;;;"Paracetamol + Carisoprodol + Fenilbutazona";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11712";"@brasil11256499700";;;;"Paracetamol + Clorfeniramina + Fenilefrina";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11713";"@brasil15539381908";;;;"Paracetamol + Codeína";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11714";"@brasil13927410750";;;;"Paracetamol + Famotidina + Tramadol";;"1485171348";"1485171348";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11715";"@brasil13018908334";;;;"Paracetamol + Meloxicam + Ciclobenzaprina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11716";"@brasil13312309730";;;;"Paroxetina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11717";"@brasil17504823958";;;;"Passiflora incarnata";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11718";"@brasil17587190909";;;;"Passiflora incarnata + Crataegus oxyacantha + Salix alba";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11719";"@brasil15421482980";;;;"Pazopanibe";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11720";"@brasil14345842481";;;;"Penfluridol";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11721";"@brasil15464763775";;;;"Penicilamina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11722";"@brasil14286291741";;;;"Pentoxifilina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11723";"@brasil15037167690";;;;"Pergolida";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11724";"@brasil12326963535";;;;"Periciazina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11725";"@brasil16523314914";;;;"Perindopril Erbumina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11726";"@brasil15635684275";;;;"Perindopril Erbumina + Indapamida";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11727";"@brasil18608476944";;;;"Permanganato de Potássio";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11728";"@brasil16135332206";;;;"Petasites hybridus";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11729";"@brasil14851230507";;;;"Pimozida";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11730";"@brasil15850156223";;;;"Brometo de Pinavério";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11731";"@brasil14697089905";;;;"Pindolol";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11732";"@brasil15934981167";;;;"Pindolol + Clopamida";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11733";"@brasil15583636429";;;;"Pinus pinaster";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11734";"@brasil10113238952";;;;"Pioglitazona";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11735";"@brasil13815285779";;;;"Piper methysticum (Kava-Kava)";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11736";"@brasil18736712352";;;;"Piracetam";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11737";"@brasil12237704732";;;;"Piracetam + Di-hidroergocristina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11738";"@brasil14978386911";;;;"Pirazinamida";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11739";"@brasil18178820671";;;;"Piribedil";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11740";"@brasil15958942933";;;;"Piridostigmina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11741";"@brasil15258252959";;;;"Piridoxina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11742";"@brasil18414436305";;;;"Pirimetamina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11743";"@brasil16297422959";;;;"Piroxicam";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11744";"@brasil16243806187";;;;"Pitavastatina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11745";"@brasil12326762369";;;;"Pizotifeno";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11746";"@brasil12902393593";;;;"Policarbofila";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11747";"@brasil17531681168";;;;"Polypodium leucotomos";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11748";"@brasil18951225371";;;;"Pramipexol";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11749";"@brasil12161083659";;;;"Prasugrel";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11750";"@brasil13951742493";;;;"Pravastatina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11751";"@brasil13275461794";;;;"Praziquantel";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11752";"@brasil14522081802";;;;"Prednisolona";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11753";"@brasil12784023938";;;;"Pregabalina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11754";"@brasil10353874591";;;;"Primaquina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11755";"@brasil13417301449";;;;"Primidona";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11756";"@brasil16024883784";;;;"Progesterona";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11757";"@brasil19872514882";;;;"Promestrieno";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11758";"@brasil11287923371";;;;"Prometazina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11759";"@brasil16822072514";;;;"Propafenona";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11760";"@brasil10246592768";;;;"Propatilnitrato";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11761";"@brasil10766746606";;;;"Propiltiouracila";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11762";"@brasil13093955034";;;;"Propranolol";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11763";"@brasil13169535660";;;;"Propranolol + Hidroclorotiazida";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11764";"@brasil16565813510";;;;"Prucaloprida";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11765";"@brasil13320460880";;;;"Quetiapina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11766";"@brasil16904864176";;;;"Rabeprazol";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11767";"@brasil14562938551";;;;"Racecadotrila";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11768";"@brasil12100100536";;;;"Raloxifeno";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11769";"@brasil16811687336";;;;"Raltegravir";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11770";"@brasil17758135381";;;;"Ramipril";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11771";"@brasil18355615210";;;"1";"Ramipril + Anlodipino";;"1485171349";"1485171349";"anonymous";"anonymous";"0";"INACTIVE";"APPROVED"
"11772";"@brasil18503670214";;;;"Ramipril + Hidroclorotiazida";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11773";"@brasil17451505750";;;;"Ranelato de Estrôncio";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11774";"@brasil11746518416";;;;"Ranitidina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11775";"@brasil16378075140";;;;"Repaglinida";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11776";"@brasil16650820760";;;;"Rhamnus purshiana";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11777";"@brasil14119878693";;;;"Ribavirina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11778";"@brasil10646931491";;;;"Riboflavina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11779";"@brasil10875021684";;;;"Rifabutina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11780";"@brasil12434314257";;;;"Rifampicina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11781";"@brasil19546506542";;;;"Rifampicina + Isoniazida + Pirazinamida + Etambutol";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11782";"@brasil10429590250";;;;"Rilmenidina";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11783";"@brasil13508431932";;;;"Riluzol";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11784";"@brasil16253389217";;;;"Risedronato Sódico";;"1485171349";"1485171349";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11785";"@brasil10741650601";;;;"Risperidona";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11786";"@brasil14948085661";;;;"Ritonavir";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11787";"@brasil12515476812";;;;"Rivaroxabana";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11788";"@brasil17733127387";;;;"Rivastigmina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11789";"@brasil11119206808";;;;"Rizatriptana";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11790";"@brasil12396652187";;;;"Roflumilaste";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11791";"@brasil18625640819";;;;"Rosuvastatina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11792";"@brasil15938247846";;;;"Rupatadina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11793";"@brasil13814317083";;;;"Saccharomyces boulardii";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11794";"@brasil11256842184";;;;"Salbutamol";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11795";"@brasil14841259981";;;;"Salicilato de Bismuto Monobásico";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11796";"@brasil10435773664";;;;"Sapropterina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11797";"@brasil17655088683";;;;"Saquinavir";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11798";"@brasil16968122734";;;;"Saxagliptina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11799";"@brasil11875347933";;;;"Saxagliptina + Metformina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11800";"@brasil18472371768";;;;"Secnidazol";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11801";"@brasil16735815354";;;;"Selegina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11802";"@brasil18261961775";;;;"Senna alexandrina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11803";"@brasil11102363122";;;;"Sertralina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11804";"@brasil10725930593";;;;"Sibutramina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11805";"@brasil10322563908";;;;"Sildenafila";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11806";"@brasil19435028068";;;;"Silimarina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11807";"@brasil16207448928";;;;"Silybum marianum";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11808";"@brasil12732160744";;;;"Silybum marianum (L.) Gaertn. ";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11809";"@brasil15038457245";;;;"Simeprevir";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11810";"@brasil16995804305";;;;"Simeticona";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11811";"@brasil19863650098";;;;"Sinvastatina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11812";"@brasil18330837885";;;;"Sitagliptina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11813";"@brasil12063239441";;;;"Sitagliptina + Metformina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11814";"@brasil15323683855";;;;"Sofosbuvir";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11815";"@brasil10428701266";;;;"Solifenacina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11816";"@brasil16172455069";;;;"Sorafenibe";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11817";"@brasil19576171857";;;;"Sotalol";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11818";"@brasil19363494391";;;;"Sucralfato";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11819";"@brasil18088956695";;;;"Sulfadiazina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11820";"@brasil12354300609";;;;"Sulfametoxazol + Trimetoprima";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11821";"@brasil17504633269";;;;"Sulfassalazina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11822";"@brasil10460264831";;;;"Sulfato de Glicosamina + Sulfato de Condroitina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11823";"@brasil19787424651";;;;"Sulfato de Quinina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11824";"@brasil17556329076";;;;"Sulfato Ferroso";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11825";"@brasil18419371737";;;;"Sulpirida";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11826";"@brasil19427871766";;;;"Sulpirida + Bromazepam";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11827";"@brasil11881243931";;;;"Sultiamo";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11828";"@brasil11122604664";;;;"Sumatriptana";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11829";"@brasil19969291833";;;;"Sunitinibe";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11830";"@brasil16478645489";;;;"Tacrolimo";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11831";"@brasil12485352252";;;;"Tadalafila";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11832";"@brasil12990825103";;;;"Talidomida";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11833";"@brasil17498069066";;;;"Tamoxifeno";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11834";"@brasil18517870331";;;;"Tansulosina";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11835";"@brasil10095144770";;;;"Teclozana";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11836";"@brasil14922113160";;;;"Tegaserode";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11837";"@brasil14325131804";;;;"Telaprevir";;"1485171350";"1485171350";"anonymous";"1";"0";"ACTIVE";"APPROVED"
