id	effectiveTime	active	moduleId	refsetId	referencedComponentId	name	
b6645724-51ca-4db6-b1ae-b7e35f38cb9c		1	900000000000207008	TMP-qpi9lt	871866001	Neisseria meningitidis serogroup C only vaccine product	
bd5f6946-09ee-4565-9856-43f90fc4181b		1	900000000000207008	TMP-qpi9lt	871839001	Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type b antigens only vaccine product	
8524b502-8d40-4fcc-ade4-112e8db1c07d		1	900000000000207008	TMP-qpi9lt	871837004	Clostridium tetani and Corynebacterium diphtheriae and Human poliovirus antigens only vaccine product	
045c375e-6370-47a0-901d-9427fb77796a		1	900000000000207008	TMP-qpi9lt	871831003	Measles morbillivirus and Mumps orthorubulavirus and Rubella virus antigens only vaccine product	
6cf65058-7cb8-4d4a-a9fe-6384c1917efb		1	900000000000207008	TMP-qpi9lt	871826000	Clostridium tetani and Corynebacterium diphtheriae antigens only vaccine product	
c0379422-b739-46ec-a09d-dc6347f3665e		1	900000000000207008	TMP-qpi9lt	871806004	Haemophilus influenzae type b and Hepatitis B virus antigens only vaccine product	
4ed7a551-9010-4d15-a6f9-f149370e7491		1	900000000000207008	TMP-qpi9lt	871804001	Hepatitis A virus and Salmonella enterica subspecies enterica serovar Typhi antigens only vaccine product	
43380408-d4a7-404b-b5bc-841b6f6ce478		1	900000000000207008	TMP-qpi9lt	871803007	Hepatitis A and Hepatitis B virus antigens only vaccine product	
e71e6154-4cf4-40c7-9b51-7e8055b4a4a0		1	900000000000207008	TMP-qpi9lt	871772009	Influenza A virus subtype H1N1 antigen only vaccine product	
5a8dc501-9a33-4502-abf5-2dd60c0f39a0		1	900000000000207008	TMP-qpi9lt	871768005	Influenza virus antigen only vaccine product in nasal dose form	
618bfd3c-4caf-43a6-af07-c93581ce0eeb		1	900000000000207008	TMP-qpi9lt	871765008	Measles morbillivirus antigen only vaccine product	
bf06f9ea-0b78-4665-ab63-68af858cbc5b		1	900000000000207008	TMP-qpi9lt	871759008	Acellular Bordetella pertussis only vaccine product	
97240a08-3d9e-4591-a676-aa3eb3612263		1	900000000000207008	TMP-qpi9lt	871740006	Inactivated whole Human poliovirus antigen only vaccine product	
188f0795-3a05-4880-b877-7d791e09b17e		1	900000000000207008	TMP-qpi9lt	871738001	Live attenuated Mumps orthorubulavirus antigen only vaccine product	
f586576a-aa13-41c5-ae58-b2aa8ff9af8a		1	900000000000207008	TMP-qpi9lt	871737006	Mumps orthorubulavirus antigen only vaccine product	
2c1f136d-8315-4750-a915-a3606381cb47		1	900000000000207008	TMP-qpi9lt	863911006	Clostridium tetani antigen-containing vaccine product	
2abcb70d-9b7c-4760-807a-2d077b9b5916		1	900000000000207008	TMP-qpi9lt	840599008	Borrelia burgdorferi antigen-containing vaccine product	
44853ddf-1f8f-4e70-9a12-9004433b8416		1	900000000000207008	TMP-qpi9lt	840549009	Yersinia pestis antigen-containing vaccine product	
4a9e5c6b-ea09-4ea7-a24a-ca76e5dc230e		1	900000000000207008	TMP-qpi9lt	840536004	Severe acute respiratory syndrome coronavirus 2 antigen	
10ac60dc-e831-4ea3-a769-fce26829b819		1	900000000000207008	TMP-qpi9lt	840535000	Severe acute respiratory syndrome coronavirus 2 antibody	
9dd72cee-a53c-441d-bf8e-ac26bfb263b9		1	900000000000207008	TMP-qpi9lt	836500008	Haemophilus influenzae type b and Neisseria meningitidis serogroup C antigens only vaccine product	
3ade7395-b196-4ab5-b622-2ff535cb5354		1	900000000000207008	TMP-qpi9lt	836498007	Mumps orthorubulavirus antigen-containing vaccine product	
e6941786-2190-4566-9f36-9d18c61b9ff6		1	900000000000207008	TMP-qpi9lt	836495005	Human alphaherpesvirus 3 antigen-containing vaccine product	
59fd1b4b-da60-4049-b412-428967081d35		1	900000000000207008	TMP-qpi9lt	836403007	Tick-borne encephalitis virus antigen-containing vaccine product	
cc07bcab-45df-47b4-b674-659eeeac8715		1	900000000000207008	TMP-qpi9lt	836402002	Bacillus Calmette-Guerin antigen-containing vaccine product	
e8f91d14-bd84-4815-b57e-dbeefede7e04		1	900000000000207008	TMP-qpi9lt	836401009	Neisseria meningitidis antigen-containing vaccine product	
266b642c-9283-45ff-a2ee-8814d8cc55bd		1	900000000000207008	TMP-qpi9lt	836398006	Streptococcus pneumoniae antigen-containing vaccine product	
69f8277d-1512-4b94-afc9-86a2eed3fa3c		1	900000000000207008	TMP-qpi9lt	836397001	Coxiella burnetii antigen-containing vaccine product	
ba151427-b698-42fc-a41f-f79eb8576cac		1	900000000000207008	TMP-qpi9lt	836393002	Rabies lyssavirus antigen-containing vaccine product	
9642c6e0-f52c-413c-b54d-798384c62bd3		1	900000000000207008	TMP-qpi9lt	836390004	Salmonella enterica subspecies enterica serovar Typhi antigen-containing vaccine product	
ce2d0b4b-8bb4-4722-8d2a-887eaf06154f		1	900000000000207008	TMP-qpi9lt	836389008	Vaccinia virus antigen-containing vaccine product	
d33c8ddc-dc3a-4b1a-839a-8fd461905cd7		1	900000000000207008	TMP-qpi9lt	836388000	Rubella virus antigen-containing vaccine product	
95095da7-b0c7-4516-a9ca-e1021e166f38		1	900000000000207008	TMP-qpi9lt	836387005	Rotavirus antigen-containing vaccine product	
1ef40132-3c5f-43f0-b622-d072003e0c10		1	900000000000207008	TMP-qpi9lt	836385002	Yellow fever virus antigen-containing vaccine product	
60495048-8ce0-4ad4-9009-e7ffc92016c3		1	900000000000207008	TMP-qpi9lt	836384003	Bacillus anthracis antigen-containing vaccine product	
8a9956ff-3ebd-4567-b5a0-68dc397525e8		1	900000000000207008	TMP-qpi9lt	836383009	Vibrio cholerae antigen-containing vaccine product	
e923b865-2f18-41f3-9873-0f3208febc40		1	900000000000207008	TMP-qpi9lt	836382004	Measles morbillivirus antigen-containing vaccine product	
85f03bf4-4a42-494d-acba-6c175c7d73dd		1	900000000000207008	TMP-qpi9lt	836381006	Corynebacterium diphtheriae antigen-containing vaccine product	
dcb95168-da14-4fc7-90d6-eed9b435c2e8		1	900000000000207008	TMP-qpi9lt	836380007	Haemophilus influenzae type b antigen-containing vaccine product	
a8f8cc84-248b-48e8-85d4-0ce6009455ce		1	900000000000207008	TMP-qpi9lt	836379009	Human papillomavirus antigen-containing vaccine product	
2e919955-8f06-4507-a6db-c5e27a7f053e		1	900000000000207008	TMP-qpi9lt	836378001	Japanese encephalitis virus antigen-containing vaccine product	
3b627e37-d0ab-4915-b05b-64e7f5581cc3		1	900000000000207008	TMP-qpi9lt	836377006	Influenza virus antigen-containing vaccine product	
cd818e18-364c-4951-87a5-98740fe6f4f1		1	900000000000207008	TMP-qpi9lt	836375003	Hepatitis A virus antigen-containing vaccine product	
a39834f3-7ce8-49bb-bd85-7643fc78f998		1	900000000000207008	TMP-qpi9lt	836374004	Hepatitis B virus antigen-containing vaccine product	
471fe4c6-5364-4c59-b39f-aed0c30ba068		1	900000000000207008	TMP-qpi9lt	836369007	Virus antigen-containing vaccine product	
30146e63-a60a-4e8a-87cf-48cf8fd4fa34		1	900000000000207008	TMP-qpi9lt	836368004	Bacteria antigen-containing vaccine product	
6af36a88-00b3-4d89-bdc7-21545a995497		1	900000000000207008	TMP-qpi9lt	787859002	Vaccine product	
d5d62e22-a67b-4c28-b64c-9644c861ac70		1	900000000000207008	TMP-qpi9lt	782594005	Allergy to soy protein	
6ddc8bdb-94a0-46f9-adc8-1dd64d10dd57		1	900000000000207008	TMP-qpi9lt	782197009	Intolerance to substance	
a019f9cf-d17e-49fb-b77b-0c871045e415		1	900000000000207008	TMP-qpi9lt	777725002	Clostridium tetani toxoid antigen adsorbed only vaccine product	
cb2e05c3-a83f-42a6-8e98-0e9fe66d1529		1	900000000000207008	TMP-qpi9lt	775641005	Clostridium tetani toxoid adsorbed and Corynebacterium diphtheriae toxoid antigens only vaccine product	
6741a8ef-e6d3-4f2d-b2b3-9c68866aa24f		1	900000000000207008	TMP-qpi9lt	774702006	Bacillus Calmette-Guerin antigen only product	
0bc9beeb-2b05-4514-8370-0507a4dae020		1	900000000000207008	TMP-qpi9lt	774618008	Whole cell Bordetella pertussis and Clostridium tetani toxoid adsorbed and Corynebacterium diphtheriae toxoid antigens only vaccine product	
b1b1387b-fbea-494a-85c7-ec7785eb7c14		1	900000000000207008	TMP-qpi9lt	772245002	Wool alcohol	
4c910fa2-5400-4609-8adc-e2058fd4789d		1	900000000000207008	TMP-qpi9lt	767406000	Sulfite and/or sulfite derivative	
c6682756-a8d9-431f-b00b-43fcbfc17657		1	900000000000207008	TMP-qpi9lt	762952008	Peanut	
906196b6-e182-4bcd-8e19-dc552379c222		1	900000000000207008	TMP-qpi9lt	762766007	Edible substance	
78e61510-2749-42cb-b689-6ae8a5acef4c		1	900000000000207008	TMP-qpi9lt	736258006	Insect salivary substance	
fc3ad10c-a195-4b18-8f65-af7818716d1d		1	900000000000207008	TMP-qpi9lt	736162008	Lobster	
5c6f753e-f2b3-4478-874d-77a28f54e073		1	900000000000207008	TMP-qpi9lt	736159005	Crab	
433278c2-47f4-49fe-9bcb-95a33d1eac44		1	900000000000207008	TMP-qpi9lt	736031006	Oyster	
a6af968d-3a6a-400b-a468-bf2d08541ca1		1	900000000000207008	TMP-qpi9lt	735979007	Octopus	
e5626a6d-d5c0-4800-9deb-4dddaaae3941		1	900000000000207008	TMP-qpi9lt	735977009	Marine crustacean	
b4eccafb-4ac5-403d-a71a-eaaabbd8b95a		1	900000000000207008	TMP-qpi9lt	735971005	Fish	
c2097431-815d-431e-b6a1-ea50e53327c2		1	900000000000207008	TMP-qpi9lt	735341005	Fish oil	
1097e028-0cb4-4510-9db3-0f6c264fd69a		1	900000000000207008	TMP-qpi9lt	735248001	Cherry	
c9887c75-e089-43d8-95f2-4ba2e6408738		1	900000000000207008	TMP-qpi9lt	735245003	Cod	
77e6f44a-8391-48e9-8968-777d8e52ed79		1	900000000000207008	TMP-qpi9lt	735215001	Apple	
07acff81-e59c-4b0a-8c6e-424543bd6b88		1	900000000000207008	TMP-qpi9lt	735211005	Coconut	
f9cf2e58-d53e-4d52-8189-fb17bc657735		1	900000000000207008	TMP-qpi9lt	735053000	Potato	
81f29979-5fc6-481a-9d8a-fe31f048e4cb		1	900000000000207008	TMP-qpi9lt	735049002	Peach	
ef218914-7d60-49a9-81e1-1e369672e535		1	900000000000207008	TMP-qpi9lt	91936005	Allergy to penicillin	
9d64496a-0890-4323-aa06-4e246181ceee		1	900000000000207008	TMP-qpi9lt	91935009	Allergy to peanut	
a47a6aaa-cbba-41c6-b266-f5031dd1f583		1	900000000000207008	TMP-qpi9lt	91598004	Benzoyl peroxide	
a2c840de-ea31-4120-8505-c632255c4099		1	900000000000207008	TMP-qpi9lt	89889006	Cotton fiber	
2c661685-ad95-43bc-9757-e38ed42c7ce4		1	900000000000207008	TMP-qpi9lt	89811004	Gluten	
1852dd87-bfa7-4d9b-a7db-ba075084e2fe		1	900000000000207008	TMP-qpi9lt	83619009	Polyvinyl alcohol	
39f7d5ce-52c5-4e0e-85a5-5d8649a78b58		1	900000000000207008	TMP-qpi9lt	80237000	Cocoa butter	
4f905170-974a-4570-82a0-42917e05a3be		1	900000000000207008	TMP-qpi9lt	9021002	Carbaryl	
362b7258-584c-432f-9922-7beff2ce92b5		1	900000000000207008	TMP-qpi9lt	7791007	Soybean protein	
