"codigo_ciap";"codigo_cid10";"id_ciap";"id_cid10";"mais_frequente";"id_usuario_registro";"data_registro";"id_usuario_ultima_atualizacao";"data_ultima_atualizacao";"id_usuario_exclusao";"data_exclusao"
R99;J62;414;748;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J63;414;749;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J64;414;750;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J65;414;751;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J66;414;752;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J67;414;753;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J68;414;754;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J69;414;755;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J70;414;756;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J80;414;757;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J81;414;758;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J82;414;759;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J84;414;760;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R83;J85;401;761;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R83;J86;401;762;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R82;J90;400;763;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R82;J91;400;764;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J92;414;765;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J93;414;766;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R82;J94;400;767;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
A87;J95;39;768;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J96;414;769;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J98;414;770;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
R99;J99;414;771;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D82;K01;117;773;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D82;K02;117;774;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D82;K03;117;775;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D82;K04;117;776;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D82;K05;117;777;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D82;K06;117;778;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D82;K07;117;779;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D82;K08;117;780;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D82;K09;117;781;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D82;K10;117;782;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D83;K11;118;783;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D83;K12;118;784;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D84;K20;119;787;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D84;K21;119;788;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D84;K22;119;789;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D84;K23;119;790;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D86;K25;121;791;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D85;K26;120;792;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D86;K27;121;793;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D86;K28;121;794;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D87;K29;122;795;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D07;K30;83;796;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D99;K31;134;797;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D88;K35;123;798;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D88;K36;123;799;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D88;K37;123;800;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D99;K38;134;801;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D89;K40;124;802;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D91;K41;126;803;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D91;K42;126;804;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D91;K43;126;805;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D90;K44;125;806;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D91;K45;126;807;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D91;K46;126;808;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D94;K50;129;809;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D94;K51;129;810;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D99;K55;134;812;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D92;K57;127;814;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D93;K58;128;815;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D95;K60;130;817;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D95;K61;130;818;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D99;K63;134;820;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D99;K65;134;821;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D99;K66;134;822;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D99;K67;134;823;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D97;K70;132;824;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D97;K71;132;825;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D97;K72;132;826;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D97;K73;132;827;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D97;K74;132;828;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D97;K75;132;829;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D97;K76;132;830;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D97;K77;132;831;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D98;K80;133;832;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D98;K81;133;833;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D98;K82;133;834;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D98;K83;133;835;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D99;K85;134;836;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D99;K86;134;837;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D99;K90;134;839;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
D99;K93;134;842;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S84;L00;457;843;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S84;L01;457;844;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S10;L02;424;845;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
B70;L04;59;847;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S85;L05;458;848;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S76;L08;449;849;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L10;472;850;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L11;472;851;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L12;472;852;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L13;472;853;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L14;472;854;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S87;L20;460;855;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S86;L21;459;856;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S89;L22;462;857;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S88;L23;461;858;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S88;L24;461;859;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S88;L25;461;860;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L26;472;861;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L28;472;863;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S91;L40;464;866;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L41;472;867;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S90;L42;463;868;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L43;472;869;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L44;472;870;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L45;472;871;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S98;L50;471;872;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L51;472;873;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L52;472;874;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L54;472;876;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S80;L55;453;877;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S80;L56;453;878;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S80;L57;453;879;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S80;L58;453;880;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S80;L59;453;881;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S22;L62;436;883;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S23;L63;437;884;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S23;L64;437;885;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S23;L65;437;886;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S23;L66;437;887;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S24;L67;438;888;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S24;L68;438;889;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S96;L70;469;890;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L71;472;891;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S92;L74;465;894;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S92;L75;465;895;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L80;472;896;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L82;472;898;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L83;472;899;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S20;L84;434;900;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L85;472;901;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L86;472;902;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L87;472;903;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L88;472;904;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S97;L89;470;905;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L90;472;906;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L91;472;907;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L92;472;908;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L93;472;909;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L94;472;910;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L95;472;911;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S97;L97;470;912;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
S99;L99;472;914;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L70;M00;262;915;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L70;M01;262;916;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M02;291;917;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M03;291;918;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L88;M05;280;919;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L88;M06;280;920;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M07;291;921;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L88;M08;280;922;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M09;291;923;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
T92;M10;501;924;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M11;291;925;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M12;291;926;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L91;M13;283;927;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M14;291;928;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L91;M15;283;929;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L89;M16;281;930;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L90;M17;282;931;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L91;M18;283;932;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L91;M19;283;933;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L92;M19;284;933;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L98;M20;290;934;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L98;M21;290;935;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M23;291;937;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M24;291;938;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
K99;M30;238;940;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
K99;M31;238;941;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M32;291;942;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M33;291;943;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M34;291;944;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M35;291;945;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M36;291;946;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L85;M40;277;947;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L85;M41;277;948;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L94;M42;286;949;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L88;M45;280;951;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L83;M48;275;954;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L84;M48;276;954;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M49;291;955;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L83;M50;275;956;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M61;291;961;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M63;291;963;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M66;291;965;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M68;291;967;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L87;M70;279;968;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L87;M72;279;970;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M72;291;970;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M73;291;971;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L92;M75;284;972;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L87;M76;279;973;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L95;M80;287;976;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L95;M81;287;977;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L95;M82;287;978;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
T99;M83;503;979;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M84;291;980;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M85;291;981;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L70;M86;262;982;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M87;291;983;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M88;291;984;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M89;291;985;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M90;291;986;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L94;M91;286;987;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L94;M92;286;988;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L94;M93;286;989;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M94;291;990;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M95;291;991;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
A87;M96;39;992;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
L99;M99;291;993;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U88;N00;527;994;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U88;N01;527;995;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U06;N02;508;996;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U88;N03;527;997;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U88;N04;527;998;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U88;N05;527;999;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N06;531;1000;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U88;N07;527;1001;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U88;N08;527;1002;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U70;N10;517;1003;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U70;N11;517;1004;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U70;N12;517;1005;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N13;531;1006;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U88;N14;527;1007;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U88;N16;527;1009;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N17;531;1010;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N18;531;1011;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N19;531;1012;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U95;N20;529;1013;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U95;N21;529;1014;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U95;N22;529;1015;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U14;N23;512;1016;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N25;531;1017;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N26;531;1018;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N27;531;1019;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N28;531;1020;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N29;531;1021;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U71;N30;518;1022;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N31;531;1023;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N32;531;1024;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N33;531;1025;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U72;N34;519;1026;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N35;531;1027;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N36;531;1028;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
U99;N37;531;1029;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
Y85;N40;657;1031;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
Y73;N41;645;1032;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
Y99;N44;659;1035;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
Y74;N45;646;1036;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
Y10;N46;632;1037;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
Y81;N47;653;1038;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
Y99;N51;659;1042;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X88;N60;618;1043;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X21;N61;591;1044;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X99;N61;623;1044;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X21;N62;591;1045;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
Y16;N62;635;1045;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X19;N63;589;1046;1;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
Y16;N63;635;1046;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X74;N70;604;1048;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X74;N71;604;1049;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X85;N72;615;1050;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X74;N73;604;1051;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X99;N75;623;1053;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X84;N76;614;1054;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X84;N77;614;1055;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X99;N80;623;1056;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X87;N81;617;1057;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X99;N82;623;1058;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X99;N83;623;1059;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X99;N85;623;1061;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
X85;N86;615;1062;0;1;"24 jun, 2022, 00:59";1;"24 jun, 2022, 00:59";"";""
